gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1228384381		http://fieldmuseum.org/about/copyright-information																								10d2df33-b270-443b-8eee-5b422e992e28									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		F	Botany	seeds-11-may-2020	F	Botany	Flowers TCN	F	PRESERVED_SPECIMEN				10d2df33-b270-443b-8eee-5b422e992e28	V0045139F	s.n.	A. Saint-Hilaire									PRESENT								338425											1816-01-01T00:00:00				1816											05c1442e-2962-4e4d-a8e3-180741317737		South America, Brazil	SOUTH_AMERICA				BR												-10.8339	-52.8731											TGN - Centroid																								ISOTYPE														Dyckia subsecunda Baker							Plantae Spermatophyta Monocotyledoneae Bromeliaceae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecunda		SPECIES			ICBN	SYNONYM			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2021-03-30T11:52:52.819Z							GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY	StillImage	true	false	2696596	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Dyckia	Encholirium subsecundum (Baker) Mez	Dyckia subsecunda Baker		DWC_ARCHIVE	2021-03-30T11:52:52.819Z	2021-03-28T07:22:01.732Z	true				BRA	Brazil	BRA.12_1	Mato Grosso	BRA.12.112_1	São José do Xingu	BRA.12.112.2_1	São José do Xingu	
1228226316		http://fieldmuseum.org/about/copyright-information																								70f4dd70-7941-47ea-990a-985dbca1dcf2									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		F	Botany	seeds-11-may-2020	F	Botany	Berlin Negatives	F	PRESERVED_SPECIMEN				70f4dd70-7941-47ea-990a-985dbca1dcf2		19918	A.  Glaziou									PRESENT								212096											1891-01-01T00:00:00				1891											05c1442e-2962-4e4d-a8e3-180741317737		South America, Brazil	SOUTH_AMERICA				BR												-10.8339	-52.8731											TGN - Centroid																								HOLOTYPE														Encholirium glaziovii Mez							Plantae Spermatophyta Monocotyledoneae Bromeliaceae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		glaziovii		SPECIES			ICBN	SYNONYM			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2021-03-30T11:52:49.735Z							GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY	StillImage	true	false	2696595	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium glaziovii Mez		DWC_ARCHIVE	2021-03-30T11:52:49.735Z	2021-03-28T07:22:01.732Z	true				BRA	Brazil	BRA.12_1	Mato Grosso	BRA.12.112_1	São José do Xingu	BRA.12.112.2_1	São José do Xingu	
1213603022																										BRA:UNB:UB:146486									pt	CC_BY_NC_4_0			2019-11-01T18:13:19Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:146486	146486	20080	Irwin, HS									PRESENT																			1968-02-14T00:00:00				1968	2	14																ZZ																																																	Smith, LB	1980-01-01T00:00:00												Encholirium glaziovii Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		glaziovii		SPECIES				SYNONYM			d82d5a18-0428-4e52-be16-f509153e8126	BR	2021-03-30T12:56:08.057Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	2696595	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium glaziovii		DWC_ARCHIVE	2021-03-30T12:56:08.057Z	2021-03-25T14:29:39.673Z	true												
1211537340																																				CC_BY_NC_4_0																							B	FMNH-B-Types			PRESERVED_SPECIMEN					11456		A. F. M. Glaziou									PRESENT																			1891-01-01T00:00:00				1891																		BR																																																HOLOTYPE														Encholirium glaziovii Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		glaziovii		SPECIES				SYNONYM			7377c214-e7f1-4fc0-a9de-3b85728ccc11	DE	2021-03-30T10:59:10.557Z							COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY	StillImage	false	false	2696595	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium glaziovii Mez		BIOCASE_XML_ARCHIVE	2021-03-30T10:59:10.557Z	2021-03-28T01:32:43.556Z	true												
1095561161																										BRA:MBM:MBM:226895									pt	CC_BY_NC_4_0			2020-12-21T19:19:25Z								MBM - Herbário do Museu Botânico Municipal							Collection					MBM	MBM	MBM - Herbário do Museu Botânico Municipal	Museu Botânico Municipal de Curitiba	PRESERVED_SPECIMEN				BRA:MBM:MBM:226895	226895	67356	Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.									PRESENT																			1997-11-21T00:00:00				1997	11	21												SOUTH_AMERICA				BR	Minas Gerais		Datas	Palmital																																													Forzza, R.C.													Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			3b8e9d83-b2d4-4a97-973c-31d98b67b1e9	BR	2021-03-30T10:18:31.677Z							COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T10:18:31.677Z	2021-03-25T15:06:13.700Z	false												
1095392007																										BRA:MBM:MBM:24001									pt	CC_BY_NC_4_0			2020-12-21T19:19:25Z								MBM - Herbário do Museu Botânico Municipal							Collection					MBM	MBM	MBM - Herbário do Museu Botânico Municipal	Museu Botânico Municipal de Curitiba	PRESERVED_SPECIMEN				BRA:MBM:MBM:24001	24001	29883	Hatschbach, G.									PRESENT																			1972-08-05T00:00:00				1972	8	5												SOUTH_AMERICA				BR	Minas Gerais		Jaboticatubas	Serra do Cipó																																													Smith, L.B.													Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			3b8e9d83-b2d4-4a97-973c-31d98b67b1e9	BR	2021-03-30T10:18:32.863Z							COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T10:18:32.863Z	2021-03-25T15:06:13.700Z	false												
1094789402																										BRA:UEFS:HUEFS:71423									pt	CC_BY_NC_4_0			2019-10-07T12:20:36Z								HUEFS - Herbario da Universidade Estadual de Feira de Santana							Collection					UEFS	HUEFS	HUEFS - Herbario da Universidade Estadual de Feira de Santana	Universidade Estadual de Feira de Santana	PRESERVED_SPECIMEN				BRA:UEFS:HUEFS:71423	71423	69451	Hatschbach, G.									PRESENT																			1999-10-21T00:00:00				1999	10	21																BR	Minas Gerais		Joaquim Felício	Serra do Cabral																																													R.C.Forzza	2011-12-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			2e684fd6-09e2-4661-910a-0a188b610c04	BR	2021-03-30T10:09:31.957Z							INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T10:09:31.957Z	2021-03-25T15:06:13.996Z	false												
1090683928																										BRA:UNESP-RC:HRCB:16144									pt	CC_BY_NC_4_0			2020-06-15T18:29:40Z								HRCB - Herbário Rioclarense							Collection					Universidade Estadual Paulista	HRCB	HRCB - Herbário Rioclarense	Universidade Estadual Paulista	PRESERVED_SPECIMEN				BRA:UNESP-RC:HRCB:16144	16144	0	Faria, G.M.									PRESENT							Porte arbustivo, flor verde, floresce em junho.												1990-06-01T00:00:00				1990	6																	BR	Minas Gerais			Serra do Cipó								-19.283333	-43.6																																																	Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			fdf55163-54d8-4bc7-862d-7e41068589e3	BR	2021-03-30T13:22:56.338Z							GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T13:22:56.338Z	2021-03-25T15:06:14.616Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.701_1	Santana do Riacho	BRA.13.701.1_1	Cardeal Mota	
1089014768																										BRA:UNICAMP:UEC:48773									pt	CC_BY_NC_4_0			2019-08-20T12:59:13Z								UEC - Herbário da Universidade Estadual de Campinas							Collection					UNICAMP	UEC	UEC - Herbário da Universidade Estadual de Campinas	Universidade Estadual de Campinas	PRESERVED_SPECIMEN				BRA:UNICAMP:UEC:48773	48773	8905	Hutchison, PC; Páffaro, JL									PRESENT							flor, Outcrops. Infl. 1,5m, flowers green.												1985-09-13T00:00:00				1985	9	13																BR	Minas Gerais		Jaboticatubas	Chapéu de Sol Just below km 110																																													Forzza, RC	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			7741a517-ab3d-4b85-ae58-56322e44c8ce	BR	2021-03-30T10:56:49.612Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T10:56:49.612Z	2021-03-25T15:32:35.796Z	false												
1089013209																										BRA:UNICAMP:UEC:46648									pt	CC_BY_NC_4_0			2019-08-20T12:59:13Z								UEC - Herbário da Universidade Estadual de Campinas							Collection					UNICAMP	UEC	UEC - Herbário da Universidade Estadual de Campinas	Universidade Estadual de Campinas	PRESERVED_SPECIMEN				BRA:UNICAMP:UEC:46648	46648	18953	Sazima, M									PRESENT							flor, Plantas de até 2m, flores verdes, antese noturna, densamente dispostas em inflorescências de 50cm de comprimento.												1987-03-11T00:00:00				1987	3	11																BR	Minas Gerais		Santana do Riacho	Serra do Cipó, km 123																																													Forzza, RC	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			7741a517-ab3d-4b85-ae58-56322e44c8ce	BR	2021-03-30T10:56:51.593Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T10:56:51.593Z	2021-03-25T15:32:35.796Z	false												
1088985235																										BRA:UNICAMP:UEC:6787									pt	CC_BY_NC_4_0			2019-08-20T12:59:13Z								UEC - Herbário da Universidade Estadual de Campinas							Collection					UNICAMP	UEC	UEC - Herbário da Universidade Estadual de Campinas	Universidade Estadual de Campinas	PRESERVED_SPECIMEN				BRA:UNICAMP:UEC:6787	6787	5143	Gibbs, PE; Abbott, JR; Andrade, JB									PRESENT							flor, Campo rupestre. Flor esverdeada												1977-05-15T00:00:00				1977	5	15																BR	Minas Gerais		Montes Claros	Estrada para juramento, a 3km SE de Mont																																													Forzza, RC	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			7741a517-ab3d-4b85-ae58-56322e44c8ce	BR	2021-03-30T10:56:49.278Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T10:56:49.278Z	2021-03-25T15:32:35.796Z	false												
1087651195																										BRA:UFMG:BHCB:144550									pt	CC_BY_NC_4_0			2020-12-11T14:43:31Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:144550	144550	39	Rodrigues, LC									PRESENT							erva rupícula, flor verde com estames amarelos												2007-07-11T00:00:00				2007	7	11												SOUTH_AMERICA				BR	Minas Gerais		Morro do Pilar	Parque Nacional da Serra do Cipó, Alto do Palácio								-19.25	-43.516667																																																	Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-03-30T12:50:33.289Z	1400.0	0.0					GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T12:50:33.289Z	2021-03-25T15:32:36.433Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.508_1	Morro do Pilar	BRA.13.508.1_1	Morro do Pilar	
1087636666																										BRA:UFMG:BHCB:98963									pt	CC_BY_NC_4_0			2020-12-11T14:43:31Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:98963	98963	4169	Tameirão Neto, E									PRESENT							Cerrado, herbáceo												2004-10-04T00:00:00				2004	10	4												SOUTH_AMERICA				BR	Minas Gerais		Itacambira	Fazenda Tamanduá - Plantar MG 15.																																																										Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-03-30T12:50:34.303Z	0.0	0.0					AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T12:50:34.303Z	2021-03-25T15:32:36.433Z	false												
1087623541																										BRA:UFMG:BHCB:70384									pt	CC_BY_NC_4_0			2020-12-11T14:43:31Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:70384	70384	592	Forzza, RC									PRESENT																																					SOUTH_AMERICA				BR	Minas Gerais		Joaquim Felício																																																											Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-03-30T12:50:32.979Z	0.0	0.0					AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T12:50:32.979Z	2021-03-25T15:32:36.433Z	false												
1087600002																										BRA:UFMG:BHCB:41588									pt	CC_BY_NC_4_0			2020-12-11T14:43:31Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:41588	41588	s.n.	Duarte, AP									PRESENT							Em afloramento de calcário, muito abundante, dominante												1968-09-02T00:00:00				1968	9	2												SOUTH_AMERICA				BR	Minas Gerais		Pedro Leopoldo	Fazenda da Jaguara																																																										Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-03-30T12:50:35.125Z	0.0	0.0					AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T12:50:35.125Z	2021-03-25T15:32:36.433Z	false												
1087598685																										BRA:UFMG:BHCB:40165									pt	CC_BY_NC_4_0			2020-12-11T14:43:31Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:40165	40165	s.n.										PRESENT																																					SOUTH_AMERICA				BR	Minas Gerais		Serro	Cruzeiro. Mato Grosso.																																																										Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-03-30T12:50:35.117Z	0.0	0.0					AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T12:50:35.117Z	2021-03-25T15:32:36.433Z	false												
1087598667																										BRA:UFMG:BHCB:40170									pt	CC_BY_NC_4_0			2020-12-11T14:43:31Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:40170	40170	s.n.										PRESENT																																					SOUTH_AMERICA				BR	Minas Gerais		Serro	Capivari.																																																										Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-03-30T12:50:32.762Z	0.0	0.0					AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T12:50:32.762Z	2021-03-25T15:32:36.433Z	false												
1087580106																										BRA:UFMG:BHCB:18472									pt	CC_BY_NC_4_0			2020-12-11T14:43:31Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:18472	18472	s.n.	Stehmann, JR									PRESENT																			1990-03-02T00:00:00				1990	3	2												SOUTH_AMERICA				BR	Minas Gerais		Serro	Milho Verde																																																										Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-03-30T12:50:34.041Z	0.0	0.0					AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T12:50:34.041Z	2021-03-25T15:32:36.433Z	false												
1087183361																										BRA:FZB-BH:BHZB:8475									pt	CC_BY_NC_4_0			2019-06-10T13:10:27Z								BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte							Collection					FZB-BH	BHZB	BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte	Fundação Zoo-Botânica de Belo Horizonte	PRESERVED_SPECIMEN				BRA:FZB-BH:BHZB:8475	8475		Ferreira Junior, C.A. et al.									PRESENT							SPI 2009 119. Procedência: Santana do Pirapama - Serra do Cipó - MG. Exsicata subdividida em (A/B). Cultivado. Rupestre												2012-02-23T00:00:00				2012	2	23																BR	Mg		Belo Horizonte	FZB-BH - Jardim Botânico - Coleção Cerrado																																													R. C. Forzza	2012-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			fd99455d-f6e9-4421-930a-5d8e23ac8895	BR	2021-03-30T13:22:28.759Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium aff. subsecundum		DWC_ARCHIVE	2021-03-30T13:22:28.759Z	2021-03-25T15:32:37.083Z	false												
1077257054																										BRA:UFJF:CESJ:10170									pt	CC_BY_NC_4_0			2019-11-21T17:32:46Z								CESJ - Herbário Leopoldo Krieger							Collection					Universidade Federal de Juiz de Fora	CESJ	CESJ - Herbário Leopoldo Krieger	Universidade Federal de Juiz de Fora	PRESERVED_SPECIMEN				BRA:UFJF:CESJ:10170	10170	s.n.	Pedro Ivo									PRESENT							Roseta com folhas duras em formação, algumas rosetas; saxícola, leliófila, no cerrado, flores creme.												1971-02-19T00:00:00				1971	2	19												SOUTH_AMERICA				BR	Minas Gerais		Serra do Cipó																																														G. Martinelli	1980-04-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			330d773a-abe3-4234-b423-129dc4d00963	BR	2021-03-30T10:07:16.793Z							AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T10:07:16.793Z	2021-03-25T15:32:38.608Z	false												
1077257051																										BRA:UFJF:CESJ:10180									pt	CC_BY_NC_4_0			2019-11-21T17:32:49Z								CESJ - Herbário Leopoldo Krieger							Collection					Universidade Federal de Juiz de Fora	CESJ	CESJ - Herbário Leopoldo Krieger	Universidade Federal de Juiz de Fora	PRESERVED_SPECIMEN				BRA:UFJF:CESJ:10180	10180	CESJ10180	L. Krieger									PRESENT							No cerrado, arbusto 1 à 2 m; saxícola, heliófila.												1971-02-19T00:00:00				1971	2	19												SOUTH_AMERICA				BR	Minas Gerais			Serra do Cipó																																													R.C. Forzza	2016-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			330d773a-abe3-4234-b423-129dc4d00963	BR	2021-03-30T10:07:16.794Z							AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T10:07:16.794Z	2021-03-25T15:32:38.608Z	false												
