datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2020-05-08 11:10:42-03"	UEFS	HUEFS	15371	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						3756		"Queiroz, L.P.de"	1993	12	20				Brasil	Bahia	Itapicuru		-38.1	-11.316667					0	0										HUEFS0015371
"2020-05-08 11:10:42-03"	UEFS	HUEFS	15482	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						0		"Guedes, M.L.S."	1987	10	24				Brasil	Bahia	Camaçari		0	0	-38.3241996765137	-12.6975002288818	37124		0	0										HUEFS0015482
"2020-05-08 11:10:42-03"	UEFS	HUEFS	156752	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2011	12			2706		"Cardoso, D."	2009	09	19				Brasil	Bahia	Tucano	"Boqueirão. Afloramento de arenito na beira da estrada, antes do prédio escolar."	-38.716667	-10.95															"Caatinga arbustiva densa com afloramentos de arenito e sobre areia quartzoza branca."	HUEFS0156752
"2020-05-08 11:10:42-03"	UEFS	HUEFS	156983	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						6632		"Melo, E."	2009	10	17				Brasil	Bahia	Jeremoabo	"Baixa dos Quelés."	-38.437778	-9.966667					488	488									Cerradão.	HUEFS0156983
"2020-05-08 11:10:42-03"	UEFS	HUEFS	157045	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						6693		"Melo, E."	2009	10	17				Brasil	Bahia	Jeremoabo	"Baixa dos Quelés."	-38.44	-9.983056					506	506									Cerrado.	HUEFS0157045
"2020-05-08 11:10:42-03"	UEFS	HUEFS	157149	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						6797		"Melo, E."	2009	10	18				Brasil	Bahia	Jeremoabo	Muro.	-38.301111	-10.195833					376	376									"Mata ciliar, beira de rio seco."	HUEFS0157149
"2020-05-08 11:10:42-03"	UEFS	HUEFS	161665	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						14611		"Queiroz, L.P.de"	2010	05	18				Brasil	Bahia	"Morro do Chapéu"	"Ca. 1,7 Km E de Morro do Chapéu na BA-052."	-41.142222	-11.563333					997	997									"Campo rupestre."	HUEFS0161665
"2020-05-08 11:10:42-03"	UEFS	HUEFS	164060	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2011	04			4172		"Fotius, G."	1985	09	26				Brasil	Bahia		"3,5 km Morro do Chapéu - Salvador. Beira da estrada em dique acima das lages de arenito."	-40.016667	-11.683333																HUEFS0164060
"2020-05-08 11:10:42-03"	UEFS	HUEFS	167462	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2011	05			457		"Costa, G."	2011	01	22				Brasil	Bahia	Tucano	"Torre do Quererá."	0	0	-38.7867012023926	-10.9631004333496	55392													HUEFS0167462
"2020-05-08 11:10:42-03"	UEFS	HUEFS	168794	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						82		"Almeida, V.S."	2009	11	29				Brasil	Bahia	Jeremoabo	"Comunidade Baixa dos Quelés, Saco do Felipe, ca. 23 km de Jeremoabo, 351 km de Slavador."	-38.433333	-9.966667															"Área de transição caatinga e cerrado."	HUEFS0168794
"2020-05-08 11:10:42-03"	UEFS	HUEFS	169752	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	L.P.Queiroz	2014	12			3028		"Cardoso, D."	2010	09	04				Brasil	Bahia	Tucano	"Quererá. Caatinga arbustiva sob solo arenoso (Próximo à torre de telecomunicações)."	-38.84	-11.145																HUEFS0169752
"2020-05-08 11:10:42-03"	UEFS	HUEFS	178616	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	L.P.Queiroz	2018	05			974		"Popovkin, A.V."	2011	11	18				Brasil	Bahia	"Mata de São João"	"Linha Verde."	-37.983333	-12.5					65	65									Restinga.	HUEFS0178616
"2020-05-08 11:10:42-03"	UEFS	HUEFS	180521	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						780		"Matos, E.N.de"	2011	11	07				Brasil	Bahia	"Mata de São João"	"Imbassaí (loteamento do Mirante)."	-38.978333	-13.237222															"Arenito de praia"	HUEFS0180521
"2020-05-08 11:10:42-03"	UEFS	HUEFS	187339	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						26315		"Souza, V.C."	2001	07	18				Brasil	Bahia	"Morro do Chapéu"	"Estrada para Jacobina, cerca de 7 Km de Morro do Chapéu."	-41.119167	-11.4975					900	900									Caatinga.	HUEFS0187339
"2020-05-08 11:10:42-03"	UEFS	HUEFS	18829	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	J.S.Silva	2011	03			4249		"Queiroz, L.P.de"	1994	11	14				Brasil	Bahia	Salvador	"Dunas de Itapoã, próximo ao loteamento Alamedas da Praia, a ca. 30 km N do Centro de Salvador."	-38.016667	-12.916667															"Scrub arbustivo com emergentes arbóreos sobre dunas de areia branca."	HUEFS0018829
"2020-05-08 11:10:42-03"	UEFS	HUEFS	189383	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	L.P.Queiroz	2014	11			175		"Silva, U.C.S"	2012	09	02				Brasil	Bahia	Salvador	"Dunas do Abaeté."	-38.356944	-12.944444					29	29									"Vegetação de restinga."	HUEFS0189383
"2020-05-08 11:10:42-03"	UEFS	HUEFS	190956	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						92		"Silva, E.A."	2011	09	15				Brasil	Bahia	Lençóis	"Área de garimpo às margens do Rio São José."	-41.3825	-12.576667					332	332										HUEFS0190956
"2020-05-08 11:10:42-03"	UEFS	HUEFS	190983	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						120		"Silva, E.A."	2011	11	12				Brasil	Bahia	Lençóis	"Área de garimpo às margens do Rio São José."	-41.382222	-12.573889					350	350										HUEFS0190983
"2020-05-08 11:10:42-03"	UEFS	HUEFS	190989	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	L.P.Queiroz	2016	09			126		"Silva, E.A."	2011	11	12				Brasil	Bahia	Lençóis	"Área de garimpo às margens do Rio São José."	-41.382222	-12.573889					350	350										HUEFS0190989
"2020-05-08 11:10:42-03"	UEFS	HUEFS	193568	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						15528		"Queiroz, L.P.de"	2012	06	09				Brasil	Bahia	Lençóis	"Mucugezinho, próximo à Toca dos Patos na margem do Rio Mucugezinho."	-41.416667	-12.457222					730	730									"Mata ciliar e campo rupestre"	HUEFS0193568
"2020-05-08 11:10:42-03"	UEFS	HUEFS	205332	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						1511		"Neves, D.M."	2013	07	30				Brazil	Bahia	"Bom Jesus da Lapa"	"Área TreeAtlan BAbjes"	-43.175556	-13.106944					475	475									"Caatinga carbonática"	HUEFS0205332
"2020-05-08 11:10:42-03"	UEFS	HUEFS	205371	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						1550		"Neves, D.M."	2013	08	03				Brazil	Bahia	Palmeiras	"Estrada de Palmeiras para Serra Negra. Área TreeAtlan BAplmc"	-41.605278	-12.554444					832	832									"Borda de mata decídua sobre afloramento rochoso"	HUEFS0205371
"2020-05-08 11:10:43-03"	UEFS	HUEFS	206310	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2014	09			6664		"Miranda, A.M."	2013	08	23				Brasil	Bahia	"Mata de São João"	"Restinga. Área ensolarada."	0	0	-38.2991981506348	-12.5303001403809	47329													HUEFS0206310
"2020-05-08 11:10:43-03"	UEFS	HUEFS	207442	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	L.P.Queiroz	2015	07			1024		"Carneiro-Torres, D.S."	2013	10	22				Brasil	Bahia	"Barra da Estiva"	"Povoado de Camulengo, estrada de chão sentindo pinturas rupestres."	-41.166667	-13.55					932	932									Cerrado.	HUEFS0207442
"2020-05-08 11:10:42-03"	UEFS	HUEFS	20789	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2005	01			PCD329		"Pereira, A."	1994	07	30				Brasil	Bahia	Lençóis	"Serra da Chapadinha."	-41.433333	-12.216667					940	940									"Vegetação rupícola em degraus rochosos. Quartzitos e solos coluviais, com seixos e matações."	HUEFS0020789
"2020-05-08 11:10:42-03"	UEFS	HUEFS	20983	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2005	01			PCD1040		"Carvalho, A.M.de"	1994	10	26				Brasil	Bahia	Palmeiras	"Pai Inácio."	-41.466667	-12.45					1080	1080									"Vegetação de campo aberto sobre pedras. Arenoso com substrato pedregoso."	HUEFS0020983
"2020-05-08 11:10:43-03"	UEFS	HUEFS	216752	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						295		"Martins, C.T.V.D."	2013	11	02				Brasil	Bahia	Mucugê	"Alto do rio Paraguaçu."	-41.390278	-12.992222																HUEFS0216752
"2020-05-08 11:10:42-03"	UEFS	HUEFS	2299	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						298		"Pinto, G.C.P."	1971	06					Brasil	Bahia	Olindina		0	0	-38.3333015441895	-11.3667001724243	25403		0	0										HUEFS0002299
"2020-05-08 11:10:43-03"	UEFS	HUEFS	236836	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						9718		"Fontana, A.P."							Brasil	Pernambuco	Tacaratu	"Serra de Tacaratu, Parque Eólico Pedra do Gerônimo, próximo as torres 01 a 06."	0	-9.033333					730	730									"Planossolo Háplico Eutrófico"	HUEFS0236836
"2020-05-08 11:10:43-03"	UEFS	HUEFS	236901	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						9795		"Fontana, A.P."							Brasil	Pernambuco	Tacaratu	"Serra do Cruzeiro. Cerrado. Solo arenoso."	0	-9.116667					724	724									"Planossolo Háplico Eutrófico"	HUEFS0236901
"2020-05-08 11:10:42-03"	UEFS	HUEFS	24644	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						4546		"Queiroz, L.P.de"	1996	08	23				Brasil	Bahia	Inhambupe	"Ca. 28 km N de Inhambupe na estrada para Olindina (Br 110)."	0	0	-38.353099822998	-11.7843999862671	34892												"Transição cerrado-caatinga muito degradado, com plantações de Eucalyphus. Solo arenoso."	HUEFS0024644
"2020-05-08 11:10:42-03"	UEFS	HUEFS	2852	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						2849		"Noblick, L.R."	1983	11	19				Brasil	Bahia	Palmeiras		-41.433333	-12.466667					600	800										HUEFS0002852
"2020-05-08 11:10:42-03"	UEFS	HUEFS	3122	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						2964		"Noblick, L.R."	1984	03	01				Brasil	Bahia	"Ribeira do Pombal"		-38.55	-10.833333					0	0										HUEFS0003122
"2020-05-08 11:10:42-03"	UEFS	HUEFS	3209	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						3051		"Noblick, L.R."	1984	03	07				Brasil	Bahia	Lençóis		-41.383333	-12.566667					0	0										HUEFS0003209
"2020-05-08 11:10:42-03"	UEFS	HUEFS	34365	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2002	08			2		"Rios, M."	1998	05	16				Brasil	Bahia	Salvador	"Manguezal do rio Joanes."	0	0	-38.510799407959	-12.9710998535156	26018													HUEFS0034365
"2020-05-08 11:10:42-03"	UEFS	HUEFS	38087	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2001	08			1723		"Miranda, A.M."	1994	06	18				Brasil	Pernambuco	Buíque	"5Km da estrada de barro para Catimbau."	0	0	-37.1557998657227	-8.62306022644043	38964												"Terrenos arenosoa."	HUEFS0038087
"2020-05-08 11:10:42-03"	UEFS	HUEFS	40744	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby								"Funch, R."	1998	03	15				Brasil	Bahia	Lençóis	"Vale do Rio São José."	0	0	-41.3899993896484	-12.563099861145	47385												"Área degradada pelo garimpo mecanisado de diamantes."	HUEFS0040744
"2020-05-08 11:10:42-03"	UEFS	HUEFS	40780	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	1999	11			15		"Oliveira, P.P."	1999	09	02				Brasil	Bahia	Salvador	"Lagoa do Abaeté."	0	0	-38.510799407959	-12.9710998535156	26018												"Dunas, solo arenoso."	HUEFS0040780
"2020-05-08 11:10:42-03"	UEFS	HUEFS	4143	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						3418		"Noblick, L.R."	1984	10	19				Brasil	Bahia	Salvador		-38.35	-12.933333					0	0										HUEFS0004143
"2020-05-08 11:10:42-03"	UEFS	HUEFS	49440	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby		2007	01			203		"Nunes, T.S."	2000	10	23				Brasil	Bahia	Palmeiras	"Campo São João Distrito: Campo São João, leito do rio sem nome \"Rio da Rua\" completamente seco."	-41.488056	-12.452222					756	756										HUEFS0049440
"2020-05-08 11:10:42-03"	UEFS	HUEFS	56371	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						7044		"Queiroz, L.P.de"	2001	10	29				Brasil	Bahia	Canudos	"Toca Velha, Estação Biológica de Canudos, (sede de biodiversitas)."	-39.15	-10.032778															"Caatinga arbustiva sobre solo arenoso branco avermelhado e ladeado por arenitos vermelhos."	HUEFS0056371
"2020-05-08 11:10:42-03"	UEFS	HUEFS	5734	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						4543		"Noblick, L.R."	1986	05	16				Brasil	Bahia	"Morro do Chapéu"	"Rio do Ferro Doido, ca.18 Km leste da cidade na Br 052."	-41.15	-11.55					0	0									"Campo rupestre."	HUEFS0005734
"2020-05-08 11:10:42-03"	UEFS	HUEFS	6240	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						662		"Guedes, M.L.S."	1983	06	09				Brasil	Bahia	"Santa Brígida"		-38.483333	-9.333333					0	0										HUEFS0006240
"2020-05-08 11:10:42-03"	UEFS	HUEFS	6251	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						764		"Queiroz, L.P.de"	1983	07	08				Brasil	Bahia	"Santa Brígida"		-38.483333	-9.333333					0	0										HUEFS0006251
"2020-05-08 11:10:42-03"	UEFS	HUEFS	67779	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby		2007	01			140		"Correia, C."	2002	09	20				Brasil	Bahia	Banzae	"Área indígina Kiriri, local Baixa da Cangalha."	-38.666944	-10.669167					380	380									Caatinga.	HUEFS0067779
"2020-05-08 11:10:42-03"	UEFS	HUEFS	72883	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	A.Bocage	2006	03			194		"Oliveira, A.A.de"	2003	05	22				Brasil	Bahia	Canudos	"Biodiversitas - Base II"	-39.014722	-9.943889					444	444										HUEFS0072883
"2020-05-08 11:10:42-03"	UEFS	HUEFS	73412	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2003	10			427		"Silva, F.H.M."	2003	06	24				Brasil	Bahia	Canudos	"Estação Biológica de Canudos"	-39.15	-10.016667															"Substrato arenoso"	HUEFS0073412
"2020-05-08 11:10:42-03"	UEFS	HUEFS	76026	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby					Isótipo	-854-		"Lewis, G.P."	1981	12	18				Brasil	Bahia	Palmeiras	"Km 232 da rodovia BR-242 para Ibotirama. Pai Inácio."	-41.45	-12.5															"Mata de galeria in campo rupestre"	HUEFS0076026
"2020-05-08 11:10:42-03"	UEFS	HUEFS	76027	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby					Isótipo	-854-		"Lewis, G.P."	1981	12	18				Brasil	Bahia	Palmeiras	"Km 232 da rodovia BR-242 para Ibotirama. Pai Inácio."	-41.45	-12.5															"Mata de galeria in campo rupestre"	HUEFS0076027
"2020-05-08 11:10:42-03"	UEFS	HUEFS	77277	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2004	02			388		"Souza, E.R.de"	2003	11	10				Brasil	Pernambuco	Buíque	"Serra de Jerusalém."	-37.239444	-8.5825					902	902										HUEFS0077277
"2020-05-08 11:10:42-03"	UEFS	HUEFS	77291	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2004	02			400(A)		"Souza, E.R.de"	2003	11	11				Brasil	Pernambuco	Buíque	"Serra do Catimbau"	-37.214167	-8.553056					913	913										HUEFS0077291
"2020-05-08 11:10:42-03"	UEFS	HUEFS	78564	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						619		"Miranda, E.B."	2004	02	18				Brasil	Bahia	Canudos	"Reserva Biológica, Esquentada"	-38.98	-9.949444					440	440									"Caatinga sobre arenito."	HUEFS0078564
"2020-05-08 11:10:42-03"	UEFS	HUEFS	7905	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby		1993				30983		"Pinto, G.C.P."	1983	07	14				Brasil	Bahia	Camaçari		-38.15	-12.733333					0	0										HUEFS0007905
"2020-05-08 11:10:42-03"	UEFS	HUEFS	84389	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	J.G.Nascimento					171		"Lima, L.C.L."	2004	02	13				Brasil	Bahia	Canudos	"Estação Biológica de Canudos / Fundação Biodiversitos - Base II."	-39.017778	-9.944722																HUEFS0084389
"2020-05-08 11:10:42-03"	UEFS	HUEFS	91362	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2008	09			186		"Nascimento, J.G.A.do"	2005	01	04				Brasil	Bahia	"Morro do Chapéu"	"Taboleiro dos Tigres, cerca de 5 km ao sul de Morro do Chapéu ma estrada para Utinga."	-41.162778	-11.613056					1090	1090									"Solo arenoso"	HUEFS0091362
"2020-05-08 11:10:42-03"	UEFS	HUEFS	91856	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						1601		"Funch, L.S."	2004	08	04				Brasil	Bahia	Lençóis	"Rio Lençóis."	-41.405	-12.561667					491	491									"Mata ciliar."	HUEFS0091856
"2020-05-08 11:10:42-03"	UEFS	HUEFS	96793	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2005	08			44		"Moraes, A."	2005	06	15				Brasil	Bahia	Lençóis	"Parque Nacional da Chapada Diamantina."	-41.405833	-12.568333					630	630									"Transição Campo rupestre/ Floresta Estacional montana."	HUEFS0096793
"2020-05-08 11:10:42-03"	UEFS	HUEFS	97660	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						178		"Lima, L.C.L."	2005	06	29				Brasil	Bahia	Canudos	"Estação Biológica de Canudos - Base II - Toca de Cima."	-39.15	-10.016667																HUEFS0097660
"2020-05-08 11:10:42-03"	UEFS	HUEFS	99000	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						847		"Miranda, E.B."	2005	08	10				Brasil	Bahia	"Paulo Afonso"	"Raso da Catarina. Baixio do Cachimbo."	-38.531111	-9.653333					550	550									Caatinga.	HUEFS0099000
"2019-08-20 10:14:21-03"	UNICAMP	UEC	161489	"Mimosa lewisii"	S	Plantae	Magnoliopsida			Fabaceae	Mimosa	lewisii		Barneby	"Silva, JS"	2009	08	14		26315		"Souza, VC; Souza, JP; Romão, GO; Elias, SI"	2001	07	18				Brazil	Bahia	"Morro do Chapéu"	"Estrada para Jacobina, cerca de 7 km de Morro do Chapéu."	-41.119167	-11.4975					900	900									"Arbusto a árvore, até 4m alt.; flores creme; frutos imaturos verdes.; Caatinga."	UEC024936
